X	Y	Type	Color
0.0251392	0.0196274	red	#FF0000
0.106793	2.96506	red	#FF0000
0.000844684	0.00072275	red	#FF0000
-0.179075	-0.103111	red	#FF0000
0.0996691	-0.0359655	red	#FF0000
-0.240501	-0.0861855	green	#008000
0.0598533	-0.00908992	red	#FF0000
-0.0152613	-0.00361052	red	#FF0000
0.0406077	0.488236	blue	#3399FF
0.037255	0.0210018	green	#008000
0.0858774	-0.0691678	red	#FF0000
0.418445	0.393091	red	#FF0000
-0.0645697	0.00443332	red	#FF0000
0.493482	0.16629	green	#008000
0.866102	-0.497262	red	#FF0000
-0.0428039	-0.0357732	green	#008000
-0.00895684	0.134316	red	#FF0000
0.231223	-0.62322	green	#008000
-0.0125705	-0.0485886	red	#FF0000
0.0526382	-0.112755	red	#FF0000
0.0875984	0.0137679	red	#FF0000
-0.146418	-0.120332	green	#008000
-1.09013	1.01643	red	#FF0000
-0.0344619	0.133416	red	#FF0000
-0.0403118	0.063354	red	#FF0000
0.00154784	0.00293518	red	#FF0000
2.53907	-2.32993	red	#FF0000
0.284328	-0.219107	red	#FF0000
-0.260795	0.141953	red	#FF0000
-0.529807	0.53504	red	#FF0000
-0.109662	0.534009	red	#FF0000
-0.394602	-0.107049	red	#FF0000
-0.11173	-0.349817	green	#008000
0.24455	0.266734	red	#FF0000
0.0193599	-0.151057	red	#FF0000
0.0340081	0.124392	red	#FF0000
-0.0251365	0.0018712	green	#008000
0.326793	-0.218093	red	#FF0000
-0.865135	-6.79678	red	#FF0000
1.10455	0.168182	red	#FF0000
-0.0391341	0.126104	red	#FF0000
0.0539235	-0.174885	red	#FF0000
-0.0798155	-0.69038	green	#008000
-0.249786	-0.272497	green	#008000
1.46921	-0.353989	green	#008000
-0.0106927	-0.0393034	green	#008000
0.0482613	-0.216904	red	#FF0000
-0.0494396	-0.00546852	green	#008000
0.121132	0.100195	red	#FF0000
-0.120029	-0.0272809	red	#FF0000
-3.99293	-10.3672	green	#008000
-0.902701	-0.342567	green	#008000
0.103125	0.0822797	red	#FF0000
0.0787893	-0.0795827	red	#FF0000
0.0772723	-0.107607	red	#FF0000
-0.00343546	0.000282253	green	#008000
0.226911	0.0842491	red	#FF0000
0.342675	0.711135	green	#008000
-0.0185712	0.0278823	red	#FF0000
-0.154336	-0.00771576	red	#FF0000
0.0643627	-0.0226965	red	#FF0000
0.00342168	-0.00351766	red	#FF0000
-0.0450751	-0.0910513	red	#FF0000
0.0122771	-0.150048	green	#008000
-16.3379	-4.33481	red	#FF0000
-0.236563	0.265334	red	#FF0000
0.465324	-0.0769805	red	#FF0000
0.0405026	-0.0354025	green	#008000
0.0492353	0.0445575	red	#FF0000
-0.402551	0.147751	red	#FF0000
5.71293	0.392797	red	#FF0000
-0.111515	0.150943	green	#008000
-0.0101348	-0.0094642	green	#008000
0.134888	0.00735297	green	#008000
0.568388	-0.358721	blue	#3399FF
0.0807712	-0.118955	red	#FF0000
-0.182911	0.239036	red	#FF0000
-0.65298	-0.689975	red	#FF0000
0.0179654	-0.0264038	green	#008000
-0.490298	0.549929	red	#FF0000
0.163756	-0.608133	red	#FF0000
0.474581	-0.449092	red	#FF0000
-0.0126303	-0.00876759	green	#008000
-0.0498011	0.210189	red	#FF0000
-0.126334	-0.0812473	red	#FF0000
0.14965	-0.077938	green	#008000
-0.0696995	0.175526	red	#FF0000
0.139836	0.086427	green	#008000
-0.783533	0.420466	green	#008000
-0.0528901	0.100975	green	#008000
-0.0454201	0.17162	red	#FF0000
0.167881	-0.019466	red	#FF0000
-0.059838	-0.162284	red	#FF0000
-0.00728365	-0.0024645	red	#FF0000
0.264325	0.622943	green	#008000
0.182945	0.251493	green	#008000
0.00629334	-0.0352737	red	#FF0000
0.10638	0.0947993	green	#008000
-0.555005	0.446576	green	#008000
0.0282486	-0.0680575	green	#008000
0.0149108	-0.034586	red	#FF0000
0.0220603	-0.0227139	red	#FF0000
0.122944	0.0305715	red	#FF0000
0.0338982	-0.0515662	red	#FF0000
-0.00444407	-0.0150833	red	#FF0000
-1.68725	1.35336	red	#FF0000
-0.643373	0.560295	red	#FF0000
0.430658	0.588693	green	#008000
-0.0318569	0.0324317	green	#008000
0.820089	-0.562435	red	#FF0000
8.56581	-1.00653	green	#008000
-0.00885502	-0.00288496	blue	#3399FF
0.0202099	-0.0127441	green	#008000
0.0194332	-0.132095	green	#008000
-0.140782	0.0753737	green	#008000
-0.483508	0.728951	red	#FF0000
-0.0275928	-0.044986	green	#008000
0.111512	-0.0154724	red	#FF0000
0.109316	0.0442782	red	#FF0000
-0.0354649	0.0923977	red	#FF0000
0.0197727	-0.0161391	red	#FF0000
-0.0980327	-0.0393254	green	#008000
-0.181258	-0.0122007	red	#FF0000
-0.244071	0.347353	red	#FF0000
0.16638	0.0871383	blue	#3399FF
-13.9407	-1.30968	green	#008000
-0.00390665	0.0282653	red	#FF0000
-0.127106	0.00970708	green	#008000
-0.106064	0.0212144	green	#008000
0.10586	0.0605622	red	#FF0000
-0.241844	0.332662	red	#FF0000
-0.0255613	0.00575819	green	#008000
0.16084	-0.0299789	green	#008000
0.229377	-0.110814	red	#FF0000
0.0449514	0.111732	green	#008000
-0.702974	-0.532223	red	#FF0000
2.98051	-0.737497	blue	#3399FF
0.0141149	0.0215076	green	#008000
0.0358157	-0.252177	red	#FF0000
0.0247776	0.118522	red	#FF0000
0.181685	0.211946	green	#008000
-5.06517	-7.10958	green	#008000
0.00625743	0.0600188	red	#FF0000
0.0263039	0.995601	red	#FF0000
7.51996	-1.12878	red	#FF0000
-0.403142	-0.911211	red	#FF0000
0.279416	-0.592297	red	#FF0000
-0.0230676	0.0348064	red	#FF0000
0.0491196	-0.0294038	green	#008000
-0.0087191	0.0346033	red	#FF0000
-0.00686361	-0.00253564	green	#008000
0.0788121	0.0995301	red	#FF0000
0.141018	-0.268786	red	#FF0000
-0.0714564	0.0926073	green	#008000
-0.437336	0.159853	green	#008000
0.321768	-0.182694	red	#FF0000
0.431116	-0.258073	green	#008000
0.103558	-0.0790151	red	#FF0000
-0.0731762	-0.0247443	red	#FF0000
-1.07406	1.6247	green	#008000
-0.280932	-0.146276	red	#FF0000
-0.360197	0.00293549	green	#008000
0.155798	-0.288698	green	#008000
-0.151151	-0.109146	red	#FF0000
-0.474764	0.443689	red	#FF0000
-0.210464	0.201584	red	#FF0000
0.106934	-0.00406193	green	#008000
-3.69901	-0.455163	blue	#3399FF
-3.14453e-05	-0.000109986	red	#FF0000
0.326334	0.0928092	red	#FF0000
-0.209484	0.329643	green	#008000
0.00520295	3.19263e-05	red	#FF0000
0.102135	0.177991	red	#FF0000
0.0389646	0.00516288	red	#FF0000
0.10763	-0.350021	green	#008000
-0.839069	0.534856	green	#008000
-0.230773	0.154556	green	#008000
-0.776188	-0.630454	green	#008000
0.0186563	0.013743	green	#008000
4.87623	11.2749	red	#FF0000
-0.0991281	0.146141	blue	#3399FF
0.0839037	0.101844	red	#FF0000
-0.132651	0.0896532	red	#FF0000
-0.0878574	0.0929777	green	#008000
-0.18534	0.00289672	red	#FF0000
-0.155754	-0.6794	red	#FF0000
0.0137922	0.0349186	red	#FF0000
-0.00799115	0.0346439	red	#FF0000
-0.0648335	0.0299304	red	#FF0000
0.0550243	-0.0650171	red	#FF0000
0.15367	-0.468846	red	#FF0000
0.13014	0.0540244	green	#008000
0.183628	-0.0332798	green	#008000
0.202227	0.2079	red	#FF0000
-1.66894	0.364881	green	#008000
-0.00307627	0.0829781	green	#008000
0.00231933	0.0890802	green	#008000
0.00638751	0.000867554	red	#FF0000
0.115272	0.141903	red	#FF0000
-0.00583329	0.099219	red	#FF0000
0.0281832	0.0436525	red	#FF0000
-0.117791	0.237365	red	#FF0000
0.0126819	0.00123191	red	#FF0000
-0.0210304	-0.222139	red	#FF0000
-0.121664	0.0985113	red	#FF0000
0.255964	0.700177	green	#008000
0.317686	0.0515552	green	#008000
0.144231	-0.76025	red	#FF0000
-0.0845718	-0.0122224	red	#FF0000
0.0139671	0.00732184	green	#008000
0.00773734	0.0613979	red	#FF0000
0.219093	0.0687178	red	#FF0000
-0.0509316	0.061882	red	#FF0000
0.00972903	-0.0142459	red	#FF0000
-0.104948	0.105094	red	#FF0000
-0.54204	-0.168241	red	#FF0000
11.3265	5.99304	red	#FF0000
0.0525021	0.104813	green	#008000
-0.099262	-0.00191314	red	#FF0000
-0.111216	0.211441	red	#FF0000
-0.0297001	0.50026	blue	#3399FF
-0.405554	-0.328764	red	#FF0000
0.0684704	-0.0232921	red	#FF0000
0.0328104	-0.20224	red	#FF0000
-0.514904	0.243238	red	#FF0000
-0.00468112	0.0575513	green	#008000
-2.01705	-0.721955	blue	#3399FF
0.0102779	-0.422792	green	#008000
0.223623	0.440298	green	#008000
-0.327091	-0.787397	red	#FF0000
-0.0372695	0.00564184	green	#008000
-0.135464	0.987083	red	#FF0000
-0.043012	0.0144893	red	#FF0000
0.112212	-0.363431	green	#008000
-0.0458764	0.0424309	red	#FF0000
0.147914	-0.0645526	red	#FF0000
10.1016	13.1359	green	#008000
-5.87285	5.25274	red	#FF0000
-0.0932479	0.0464356	red	#FF0000
0.0181605	-0.0180364	green	#008000
-0.0205742	-0.00752912	red	#FF0000
0.165634	0.224783	red	#FF0000
0.636751	-1.17614	green	#008000
-0.381862	0.300918	green	#008000
0.00556476	-0.0447106	green	#008000
-1.80967e-05	-0.0151	green	#008000
-0.20226	0.172962	blue	#3399FF
1.20112	0.115281	red	#FF0000
-0.0395567	-0.0527344	red	#FF0000
0.0245561	-0.0635211	red	#FF0000
0.0467634	-0.16506	red	#FF0000
0.0913329	0.262893	red	#FF0000
-0.0749787	0.0314041	red	#FF0000
-0.510189	0.582502	red	#FF0000
0.00610495	0.00339542	red	#FF0000
-0.0880234	0.0713007	red	#FF0000
-0.0940302	-0.10506	red	#FF0000
-0.0126896	-0.110318	green	#008000
0.107499	0.0316673	red	#FF0000
-0.100514	-0.277674	green	#008000
0.0219073	0.0488191	green	#008000
0.0145942	0.179214	green	#008000
0.0537547	-0.000453548	green	#008000
1.18769	-5.04938	red	#FF0000
-0.161948	-0.130924	green	#008000
5.11147	-15.4547	red	#FF0000
-0.206186	-0.413698	red	#FF0000
-0.276776	0.21139	blue	#3399FF
0.0238523	0.0433992	green	#008000
0.0390164	-0.0671563	red	#FF0000
-0.125028	-0.210852	red	#FF0000
0.396814	-0.00669659	red	#FF0000
-0.104452	-0.127158	green	#008000
-0.320921	0.186181	green	#008000
0.00327871	0.00652356	red	#FF0000
0.730944	-0.17167	red	#FF0000
0.000663277	-0.00241697	green	#008000
0.0104965	0.0847331	green	#008000
-0.0785085	-0.0108088	green	#008000
0.542453	-0.429748	green	#008000
0.0519412	0.143791	red	#FF0000
0.199299	0.802309	red	#FF0000
0.0507854	0.0539625	green	#008000
-0.0632329	0.11091	red	#FF0000
-0.054487	0.0357995	green	#008000
-0.0480146	0.0399564	red	#FF0000
-0.0946707	0.0359266	red	#FF0000
-0.0133835	-0.00999206	green	#008000
0.0865477	0.162607	red	#FF0000
0.560063	-0.457857	red	#FF0000
-0.663154	-0.190871	red	#FF0000
0.00355564	-0.000887048	green	#008000
-0.0100647	-0.0251911	green	#008000
-0.180156	-0.0752943	red	#FF0000
0.0552199	-0.0617569	red	#FF0000
0.163315	-0.370962	red	#FF0000
-0.0608477	-0.032803	green	#008000
0.124334	0.366014	red	#FF0000
0.0102634	-0.03424	red	#FF0000
3.26383	9.62624	red	#FF0000
-6.77715	-5.75061	red	#FF0000
0.0368145	-0.0793353	red	#FF0000
-0.0837202	-0.0342006	red	#FF0000
0.12565	0.85981	green	#008000
5.12593	-11.1189	green	#008000
0.311874	0.00364815	green	#008000
0.14007	0.483426	red	#FF0000
0.186907	-0.98109	green	#008000
0.148538	0.0504975	red	#FF0000
-0.00191195	-0.00532004	red	#FF0000
0.171755	0.014194	red	#FF0000
0.387674	0.227148	green	#008000
-0.1328	-0.113607	red	#FF0000
-0.0151351	-0.00137213	red	#FF0000
0.639605	6.40878	green	#008000
-15.8779	4.86824	green	#008000
0.0030066	0.000411294	red	#FF0000
0.152652	-0.0248631	red	#FF0000
-0.0382674	0.0175861	red	#FF0000
0.0872428	-0.0827475	red	#FF0000
-0.770361	-0.196193	green	#008000
-0.66931	-0.702089	red	#FF0000
-0.0443076	0.103839	green	#008000
-0.0253327	-0.119517	green	#008000
-0.646997	-0.0899612	red	#FF0000
-0.345655	-0.215609	red	#FF0000
-0.227533	0.184234	green	#008000
0.0360678	0.051049	red	#FF0000
0.201319	0.712675	red	#FF0000
-11.4798	10.1141	red	#FF0000
-0.0266282	0.0972884	red	#FF0000
-0.0135241	-0.0407465	green	#008000
0.987506	0.156372	red	#FF0000
-0.0446154	-0.0585142	red	#FF0000
0.244801	0.165143	red	#FF0000
-0.0348906	0.0171084	green	#008000
0.45909	0.112944	red	#FF0000
-5.98882	-2.35187	green	#008000
-0.295206	-0.0134534	green	#008000
0.328027	0.441788	red	#FF0000
-0.194019	-0.104068	red	#FF0000
-1.7715	-1.01912	red	#FF0000
-0.000651709	0.037242	green	#008000
-0.135263	0.989849	green	#008000
-0.00393696	-0.0122533	red	#FF0000
-0.0933253	0.0876875	red	#FF0000
-0.0487652	0.00411947	blue	#3399FF
-0.856732	-0.321181	red	#FF0000
-0.955789	-0.219744	green	#008000
-0.159497	0.0622128	green	#008000
-0.108865	-0.0829813	green	#008000
-0.875297	0.12907	green	#008000
0.196389	0.22999	green	#008000
-0.11782	0.133484	red	#FF0000
-1.05187	7.20267	red	#FF0000
-0.056351	0.0373811	green	#008000
0.589904	-0.356361	red	#FF0000
-0.0183589	0.152147	red	#FF0000
0.634782	0.183694	green	#008000
-0.115378	0.124233	red	#FF0000
0.00864593	0.207902	red	#FF0000
-0.0402698	0.157647	red	#FF0000
-0.131563	0.135487	red	#FF0000
-0.125677	-0.0319043	green	#008000
-0.160036	0.172982	green	#008000
-0.152496	-0.218359	green	#008000
-0.706417	0.53675	red	#FF0000
0.000136757	0.00318549	red	#FF0000
0.191918	0.277804	red	#FF0000
-0.0154075	0.0984916	red	#FF0000
-0.0430592	0.0794069	red	#FF0000
-1.31405	-1.91111	red	#FF0000
0.0803753	-0.212627	red	#FF0000
-1.44468	1.64181	red	#FF0000
0.00360012	-0.0146246	red	#FF0000
0.473668	-0.261542	green	#008000
0.00235713	0.00394319	red	#FF0000
0.123905	0.000831583	red	#FF0000
0.409206	-0.215014	red	#FF0000
0.181335	-0.0898893	blue	#3399FF
-0.468554	-0.404117	green	#008000
0.02519	0.0313768	red	#FF0000
-0.0263778	-0.0484444	red	#FF0000
-0.101815	0.048288	green	#008000
-0.0698858	0.479186	red	#FF0000
0.298324	0.0984928	red	#FF0000
0.0332643	-0.000797472	green	#008000
0.00302848	-0.0639587	red	#FF0000
-12.3195	-0.263437	red	#FF0000
-0.740402	-0.471362	red	#FF0000
-0.0415009	0.0130909	green	#008000
0.0387992	-0.0795406	red	#FF0000
-0.123684	0.172065	red	#FF0000
-0.17316	0.182339	red	#FF0000
0.393193	-0.282493	green	#008000
-0.0253285	-0.0311619	green	#008000
0.239916	0.0141398	red	#FF0000
0.149277	0.552253	green	#008000
0.0146631	-0.294148	blue	#3399FF
0.0620659	0.044863	red	#FF0000
0.0166855	-0.00845129	blue	#3399FF
0.00697241	-0.00802098	blue	#3399FF
-0.0786639	-0.0393049	red	#FF0000
0.0554843	0.0927377	green	#008000
-0.284301	-0.161241	green	#008000
-0.13026	-0.0352838	green	#008000
-0.357962	0.715817	red	#FF0000
-0.00494033	0.0319013	red	#FF0000
-2.45472	-2.1896	blue	#3399FF
1.23827	0.925043	red	#FF0000
0.0113667	0.124252	green	#008000
0.0336872	0.0332269	red	#FF0000
-0.397121	0.808802	red	#FF0000
-0.572319	0.13401	red	#FF0000
-0.0284669	-5.73157e-05	blue	#3399FF
-0.141259	-0.0496455	red	#FF0000
0.120639	0.189797	green	#008000
0.00391769	0.00691002	green	#008000
-0.0184513	-0.0818526	red	#FF0000
0.0144848	-0.0861453	red	#FF0000
-0.345755	0.564916	red	#FF0000
-0.787138	-0.366684	red	#FF0000
-0.0347273	0.0275718	red	#FF0000
-0.0190124	-0.0254578	blue	#3399FF
0.0688956	0.0430026	green	#008000
-0.151557	-0.139314	red	#FF0000
-0.574284	0.432371	red	#FF0000
0.0165939	0.0603318	red	#FF0000
-0.0101422	-0.0512306	green	#008000
-0.0277139	-0.112442	red	#FF0000
-2.47794	-2.46148	red	#FF0000
0.020515	0.0683456	red	#FF0000
0.0563369	0.00708035	red	#FF0000
-0.0800711	-0.0407398	red	#FF0000
0.251053	-0.763979	green	#008000
0.0562131	-0.107294	red	#FF0000
0.41712	0.581576	green	#008000
-0.0396917	-0.0530839	green	#008000
-0.0113052	-0.0575683	red	#FF0000
-0.0707164	0.0822869	blue	#3399FF
-0.336835	-0.168625	red	#FF0000
0.139577	-0.0565663	red	#FF0000
0.0393502	-0.276302	red	#FF0000
0.030827	-0.00153226	green	#008000
0.596507	0.715622	green	#008000
0.0229792	-0.0490023	red	#FF0000
0.0811829	0.0732154	red	#FF0000
-0.55449	0.191894	red	#FF0000
0.0806755	-0.0457447	red	#FF0000
-0.00588292	-0.0466465	red	#FF0000
-0.0333161	0.0754991	red	#FF0000
0.000468542	-0.0288289	red	#FF0000
0.0360163	-0.0396329	red	#FF0000
-0.00756284	0.232949	green	#008000
0.575701	-1.49261	green	#008000
0.00367045	-0.0418931	red	#FF0000
0.724378	-0.320441	green	#008000
-0.457661	-0.15917	red	#FF0000
0.897382	0.221318	green	#008000
-0.00794969	-0.043804	red	#FF0000
-0.414191	-0.823909	red	#FF0000
-0.783601	-0.532674	red	#FF0000
-0.0567052	-0.0404197	red	#FF0000
-0.555085	-0.154248	red	#FF0000
0.0573102	0.00375274	red	#FF0000
0.095223	0.226952	green	#008000
0.00698126	0.0441012	blue	#3399FF
0.00680693	0.00327402	red	#FF0000
0.171965	0.308669	red	#FF0000
0.00118634	0.0488015	green	#008000
3.95004	-0.230521	red	#FF0000
0.388707	-0.015437	green	#008000
-0.00570843	0.0013667	red	#FF0000
-0.0133372	0.0431817	red	#FF0000
-0.756753	-0.187482	red	#FF0000
-0.0845738	-0.126189	green	#008000
0.211469	-0.0758045	red	#FF0000
-0.075075	-0.115867	red	#FF0000
-0.154236	-0.480672	red	#FF0000
-0.0572398	0.00444869	red	#FF0000
-0.143509	-0.0711215	red	#FF0000
-0.0227979	0.11266	red	#FF0000
-0.0770559	0.114734	green	#008000
-0.00309758	0.0853204	red	#FF0000
0.656917	-0.206593	green	#008000
-0.0538805	-0.377033	green	#008000
0.215152	-0.796566	red	#FF0000
0.112201	-0.120742	green	#008000
-0.0130012	0.179412	red	#FF0000
0.00170209	0.0123938	red	#FF0000
-0.076019	-0.115375	green	#008000
0.330286	-0.109256	green	#008000
-0.138252	0.0309491	green	#008000
-0.0809098	0.169109	green	#008000
-0.02891	0.011726	green	#008000
0.758672	-0.647895	red	#FF0000
-0.220617	0.217477	green	#008000
0.176839	0.0109328	red	#FF0000
-0.0809025	-0.410723	red	#FF0000
-0.174894	-0.142057	red	#FF0000
-0.00653389	-0.0191921	red	#FF0000
0.200426	-0.0903212	red	#FF0000
-0.0381612	0.0944094	red	#FF0000
0.032478	-0.851783	red	#FF0000
-0.00736383	-0.006329	green	#008000
-0.0283072	0.000502142	red	#FF0000
0.0324585	0.0898021	green	#008000
-0.609377	-0.0836586	red	#FF0000
0.0985607	0.0174141	green	#008000
-0.112043	0.0304185	red	#FF0000
-2.50052	-1.54978	green	#008000
0.46177	-0.771813	red	#FF0000
0.245823	0.0941243	red	#FF0000
0.111416	-0.0819419	red	#FF0000
0.106746	-0.000880181	red	#FF0000
0.093886	0.109864	red	#FF0000
0.0897827	-0.117029	red	#FF0000
0.259236	0.181469	green	#008000
-0.499047	-0.335337	blue	#3399FF
-0.934302	0.343737	green	#008000
-0.0861751	0.109366	red	#FF0000
0.0736348	0.508647	red	#FF0000
-0.00119847	-0.0257814	red	#FF0000
0.0631482	-0.0263139	red	#FF0000
0.024632	0.0129728	blue	#3399FF
-0.131675	0.118318	green	#008000
0.182117	0.0716605	green	#008000
1.11736	-4.68985	red	#FF0000
-0.338677	-0.00542316	red	#FF0000
0.0635847	-0.0555781	red	#FF0000
0.0801797	-0.200071	red	#FF0000
-0.0924604	0.0432449	green	#008000
0.0551447	0.18776	red	#FF0000
-0.218773	0.376145	red	#FF0000
0.662294	0.0387784	green	#008000
0.673548	0.0895093	red	#FF0000
-0.00725519	0.0957867	red	#FF0000
-0.0213315	0.0184336	red	#FF0000
0.930035	0.355492	red	#FF0000
-0.0133952	0.0798992	red	#FF0000
0.000192228	0.000107928	green	#008000
-0.0504142	-0.350378	red	#FF0000
-0.00550878	0.0381304	red	#FF0000
-0.00141832	0.000639654	red	#FF0000
0.0101903	0.0412934	red	#FF0000
0.0380814	0.0946033	green	#008000
0.000853814	0.000979939	red	#FF0000
-15.9472	-3.06266	red	#FF0000
0.00561937	0.220707	red	#FF0000
-0.125847	-0.00546924	green	#008000
-11.8839	-11.4614	green	#008000
-0.000142475	-0.0606538	red	#FF0000
-0.665164	0.434298	red	#FF0000
-0.0528007	-0.0889284	green	#008000
-0.925097	0.367807	green	#008000
0.242929	0.0202167	green	#008000
0.00756472	-0.00482103	green	#008000
-2.23992	5.91697	red	#FF0000
-0.175803	-0.0364975	red	#FF0000
-0.188744	-0.0948505	red	#FF0000
-0.390857	-0.850614	green	#008000
0.0926255	0.221714	red	#FF0000
-0.00157203	-0.00358289	red	#FF0000
2.80265	-7.08373	red	#FF0000
-0.0678422	-0.0284304	green	#008000
0.120631	0.0971214	red	#FF0000
-8.61539	-4.07593	red	#FF0000
0.0524317	-0.0204919	red	#FF0000
-0.233356	-0.0808584	red	#FF0000
-0.35796	0.516563	red	#FF0000
10.702	7.98207	red	#FF0000
0.0219641	-0.0184748	red	#FF0000
0.00219034	0.00777668	red	#FF0000
0.0195811	0.000931877	red	#FF0000
-0.159559	0.110761	red	#FF0000
0.404384	0.000930505	green	#008000
0.0838212	-0.471904	red	#FF0000
-0.0456576	0.176619	red	#FF0000
-1.95708	16.8432	red	#FF0000
0.0150556	-0.0213439	green	#008000
0.216388	0.72544	red	#FF0000
0.039957	0.0425873	red	#FF0000
-0.0880971	0.0355164	green	#008000
1.46997	-2.71144	red	#FF0000
-13.6704	-1.1337	red	#FF0000
1.20625	2.90299	red	#FF0000
-0.30177	-0.0986367	red	#FF0000
0.0145529	-0.0621918	red	#FF0000
0.0469277	-0.463908	green	#008000
-0.0524321	-0.0718894	green	#008000
0.131193	0.0772416	red	#FF0000
-0.0200638	0.0238788	green	#008000
0.0706116	0.0589789	green	#008000
4.33169	-9.52064	red	#FF0000
0.115427	0.246267	red	#FF0000
-3.46719	10.2811	red	#FF0000
0.153028	0.0536663	red	#FF0000
0.0197996	-0.00728228	green	#008000
-0.260003	-0.296855	green	#008000
-2.98769	1.00454	green	#008000
-0.359356	-0.0818937	red	#FF0000
-1.16011	4.67979	red	#FF0000
0.0293108	-0.00829955	red	#FF0000
-0.110887	-0.0896802	red	#FF0000
0.0332421	-0.0213741	red	#FF0000
0.0535923	-0.0564657	blue	#3399FF
0.051593	-0.227552	red	#FF0000
0.731259	0.201769	red	#FF0000
-6.62818	4.28248	red	#FF0000
0.458119	-0.47387	blue	#3399FF
-0.655699	-0.282649	green	#008000
0.0407851	-0.181009	red	#FF0000
0.00149491	0.00598852	green	#008000
0.0346793	0.0645873	green	#008000
0.00474433	-0.0523038	red	#FF0000
-0.911961	-0.0354293	red	#FF0000
-0.0350998	-0.0684413	red	#FF0000
0.183778	-0.032071	red	#FF0000
-0.100264	-0.0203545	red	#FF0000
0.0490834	0.0654217	red	#FF0000
0.0944938	-0.120422	red	#FF0000
0.513292	-0.00826846	red	#FF0000
3.07007	2.21734	red	#FF0000
0.879134	0.242208	red	#FF0000
0.110397	-0.0858519	red	#FF0000
0.225367	0.973195	red	#FF0000
0.172654	-0.585372	red	#FF0000
-0.719753	-13.5257	red	#FF0000
-0.357367	0.419079	red	#FF0000
-0.0131511	-0.00543427	red	#FF0000
0.588694	0.00914435	red	#FF0000
-0.0138637	0.253207	green	#008000
0.00790441	0.013486	green	#008000
-0.0514235	-0.0771417	red	#FF0000
0.00138494	-0.000925807	red	#FF0000
0.548181	-0.118583	red	#FF0000
0.0634162	0.0476025	red	#FF0000
0.172242	-0.0942888	green	#008000
-3.50175	3.26376	red	#FF0000
0.0621515	-0.091533	red	#FF0000
-0.0557959	-0.0893444	red	#FF0000
0.0450101	0.0517591	green	#008000
0.452911	-0.623618	red	#FF0000
-0.0606331	0.131026	red	#FF0000
0.0941469	0.142146	green	#008000
0.0848409	-0.0932882	red	#FF0000
-2.52759	0.417402	green	#008000
-0.0329426	0.0286222	red	#FF0000
0.000385709	-0.00115949	red	#FF0000
-0.00173142	-0.0129669	red	#FF0000
-0.358367	0.00319548	green	#008000
-0.0183518	0.163123	red	#FF0000
0.227655	-0.779556	green	#008000
0.0750391	-0.0144486	green	#008000
0.123184	0.111309	green	#008000
-0.256243	0.894313	green	#008000
0.0735631	0.0208756	red	#FF0000
-0.0648386	0.10066	green	#008000
-0.0391162	-0.0880024	red	#FF0000
